STDNT_AGE,STDNT_GENDER,STDNT_BACKGROUND,IN_STATE_FLAG,INTERNATIONAL_STS,STDNT_MAJOR,STDNT_MINOR,STDNT_TEST_ENTRANCE1,STDNT_TEST_ENTRANCE2,FIRST_TERM,HOUSING_STS,RETURNED_2ND_YR,DISTANCE_FROM_HOME,HIGH_SCHL_GPA,FATHER_HI_EDU_CD,MOTHER_HI_EDU_CD,DEGREE_GROUP_DESC,COST_OF_ATTEND,UNMET_NEED,1ST_YR_GPA,1ST_YR_EFFICIENCY
18,F,BGD 1,Y,N,Music Education,N,,,200808,Off Campus,1,138.0,3.54,2.0,3.0,Bachelors,0,0.0,1.5833333333333333,1.0
18,F,BGD 1,Y,N,Biology,N,,1050.0,200508,On Campus,1,69.0,4.0,3.0,2.0,Bachelors,0,0.0,2.25,1.0
18,F,BGD 6,Y,N,Undeclared,N,,990.0,200708,Off Campus,1,69.0,3.25,,,Bachelors,0,0.0,2.583333333333333,1.0
18,F,BGD 1,Y,N,Exercise Science,N,19.0,940.0,200808,On Campus,1,150.0,3.75,3.0,,Bachelors,1306020,-19380.0,2.5833333333333335,1.0
18,F,BGD 1,Y,N,English and Secondary Ed,N,,,200608,Off Campus,1,69.0,3.88,2.0,3.0,Bachelors,0,0.0,1.9166666666666665,0.875
16,F,BGD 1,Y,N,Biology,N,,1170.0,200708,Off Campus,1,69.0,3.8,2.0,3.0,Bachelors,1201500,418080.0,2.166666666666667,0.65
18,F,BGD 1,Y,N,Music Education,Professional Writing,,1060.0,200708,Off Campus,1,69.0,3.64,2.0,2.0,Bachelors,1245480,-557880.0,1.1666666666666665,0.8333333333333334
18,F,BGD 1,Y,N,Psychology,N,,1250.0,200708,Off Campus,1,69.0,3.87,3.0,3.0,Bachelors,0,0.0,1.8333333333333335,1.0
18,F,BGD 1,N,N,Music,N,25.0,1060.0,200708,Off Campus,1,0.0,3.66,3.0,2.0,Bachelors,1233900,-326880.0,1.8333333333333335,1.0
18,F,BGD 1,Y,N,Undeclared,N,,990.0,200708,Off Campus,1,69.0,3.6,3.0,,Bachelors,0,0.0,1.5,0.8333333333333333
18,M,BGD 1,Y,N,History,N,21.0,,200608,On Campus,1,138.0,2.76,3.0,2.0,Bachelors,1176420,-258720.0,2.0,0.96875
18,M,BGD 1,N,N,Biology,N,,,200708,Off Campus,1,0.0,4.0,,,Bachelors,389520,-394020.0,2.0,1.0
18,F,BGD 1,Y,N,Undeclared,N,20.0,410.0,200508,On Campus,0,69.0,3.31,2.0,2.0,Bachelors,0,0.0,2.166666666666667,1.0
18,F,BGD 1,Y,N,English Language/Literature,N,25.0,,200508,On Campus,1,150.0,3.77,2.0,2.0,Bachelors,1138980,265800.0,2.4166666666666665,1.0
18,M,BGD 6,Y,N,Biology,Computer Science - Systems,,920.0,200608,Off Campus,1,222.0,3.8,,,Bachelors,299160,-299160.0,2.8333333333333335,1.0
18,F,BGD 2,N,Y,Management,N,,1120.0,200708,On Campus,0,,,,,Bachelors,259680,-638160.0,1.5,1.0
17,M,BGD 1,Y,N,Biology,N,,500.0,200808,On Campus,1,190.0,3.79,3.0,3.0,Bachelors,0,0.0,2.5,1.0
18,F,BGD 1,Y,N,English Language/Literature,N,,1140.0,200908,Off Campus,1,69.0,3.93,1.0,2.0,Bachelors,1316580,474960.0,2.166666666666667,1.0
18,F,BGD 1,Y,N,Psychology,N,,1290.0,201008,Off Campus,1,69.0,3.3,3.0,2.0,Bachelors,0,0.0,2.5,1.0
18,F,BGD 1,Y,N,Nursing,Spanish,,,200608,Off Campus,1,69.0,3.13,4.0,3.0,Bachelors,0,0.0,2.4166666666666665,0.9
18,F,BGD 1,Y,N,Nursing,N,23.0,,200708,Off Campus,1,138.0,3.7,2.0,3.0,Bachelors,0,0.0,2.166666666666667,1.0
17,F,BGD 1,Y,N,Nursing,N,19.0,,200708,Off Campus,1,69.0,4.0,2.0,3.0,Bachelors,0,0.0,2.833333333333333,1.0
18,F,BGD 1,Y,N,Nursing,N,,780.0,200808,Off Campus,1,59.0,3.64,2.0,3.0,Bachelors,1346640,640440.0,1.8333333333333335,1.0
18,M,BGD 1,Y,N,Pre-Nursing,N,,1130.0,200908,On Campus,1,69.0,3.85,3.0,2.0,Bachelors,1410180,-433800.0,3.1666666666666665,1.0
18,F,BGD 1,Y,N,Pre-Nursing,N,,980.0,201008,Off Campus,1,0.0,3.75,3.0,2.0,Bachelors,0,0.0,2.333333333333333,1.0
18,F,BGD 1,Y,N,Criminal Justice,N,,1200.0,200708,On Campus,1,69.0,4.0,3.0,2.0,Bachelors,0,0.0,2.4166666666666665,1.0
18,F,BGD 1,Y,N,Nursing,N,,1040.0,200708,Off Campus,1,69.0,3.4,2.0,2.0,Bachelors,0,0.0,2.1666666666666665,1.0
18,F,BGD 1,Y,N,Chemistry,N,20.0,890.0,200808,Off Campus,1,69.0,3.5,1.0,2.0,Bachelors,1306020,293160.0,2.4166666666666665,0.875
17,F,BGD 1,Y,N,Biology,N,,1240.0,200608,Off Campus,1,0.0,4.0,3.0,2.0,Bachelors,0,0.0,2.0833333333333335,1.0
18,M,BGD 1,Y,N,Biology,N,,1260.0,200708,Off Campus,0,69.0,3.75,3.0,2.0,Bachelors,1201500,-392880.0,2.25,1.0
18,F,BGD 1,Y,N,Biology,Spanish,,,200908,Off Campus,1,69.0,3.78,2.0,2.0,Bachelors,1409460,478320.0,2.833333333333333,0.90625
18,F,BGD 1,Y,N,Biology,N,24.0,1150.0,200908,Off Campus,1,69.0,3.81,3.0,3.0,Bachelors,1324500,-379140.0,2.083333333333333,1.0
18,F,BGD 3,Y,N,Pre-Nursing,N,22.0,1030.0,200908,On Campus,1,59.0,3.74,2.0,3.0,Bachelors,0,0.0,1.8333333333333335,1.0
18,F,BGD 1,Y,N,English Language/Literature,N,,,201008,On Campus,1,90.0,4.0,2.0,3.0,Bachelors,0,0.0,2.1666666666666665,1.0
18,M,BGD 3,Y,N,Pre-Engineering/RETP,N,21.0,940.0,201008,Off Campus,1,69.0,3.87,3.0,3.0,Bachelors,0,0.0,1.8333333333333335,1.0
17,F,BGD 3,Y,N,Biology,N,26.0,1200.0,200608,On Campus,1,150.0,3.88,2.0,3.0,Bachelors,1176420,435723.60000000003,2.4166666666666665,1.0
18,F,BGD 1,Y,N,Music Education,N,,1070.0,200608,Off Campus,1,69.0,3.4,3.0,,Bachelors,0,0.0,1.1666666666666665,1.0
18,M,BGD 1,Y,N,Communication,N,,1240.0,200808,Off Campus,1,69.0,3.53,,,Bachelors,0,0.0,2.166666666666667,1.0
17,F,BGD 1,Y,N,Early Childhood Education,Art,19.0,950.0,200908,Off Campus,1,69.0,3.4,,,Bachelors,451620,-417420.0,2.166666666666667,1.0
18,F,BGD 1,N,N,Exercise Science,N,25.0,,201008,On Campus,0,208.0,3.6,2.0,2.0,Bachelors,0,0.0,2.5,1.0
17,M,BGD 1,Y,N,Computer Science - Systems,N,,1330.0,200708,Off Campus,1,69.0,3.8,3.0,3.0,Bachelors,0,0.0,2.1666666666666665,1.0
17,F,BGD 3,Y,N,Accounting,N,,1000.0,200608,On Campus,1,0.0,3.75,2.0,3.0,Bachelors,0,0.0,1.8333333333333335,0.90625
18,M,BGD 3,Y,N,Engineering Studies,Mathematics,,1220.0,200708,Off Campus,1,0.0,3.56,4.0,3.0,Bachelors,0,0.0,2.5,1.0
18,F,BGD 3,Y,N,Biology,N,,,200608,Off Campus,0,0.0,3.0,2.0,2.0,Bachelors,224640,-119280.0,2.166666666666667,1.0
18,F,BGD 1,Y,N,Early Childhood Education,N,,1100.0,201008,Off Campus,1,69.0,3.4,3.0,3.0,Bachelors,0,0.0,2.416666666666667,1.0
20,F,BGD 1,Y,N,Undeclared,N,,1040.0,201008,Off Campus,1,69.0,3.81,2.0,2.0,Bachelors,0,0.0,2.5,1.0
18,M,BGD 1,Y,N,Theatre Education,N,,1250.0,200508,On Campus,1,150.0,3.18,2.0,2.0,Bachelors,0,0.0,1.1666666666666665,0.96875
18,F,BGD 1,Y,N,Art,N,22.0,,200508,On Campus,0,90.0,3.5,3.0,3.0,Bachelors,0,0.0,1.4166666666666665,1.0
17,F,BGD 2,Y,N,Middle Grades Education,N,,,200608,Off Campus,1,0.0,3.0,3.0,2.0,Bachelors,1504980,-299160.0,2.166666666666667,0.8571428571428572
18,F,BGD 1,Y,N,Undeclared,N,,1130.0,200608,On Campus,1,150.0,3.13,3.0,3.0,Bachelors,0,0.0,1.8333333333333335,1.0
18,F,BGD 1,Y,N,Geology,N,,1100.0,200608,On Campus,1,90.0,3.79,2.0,2.0,Bachelors,0,0.0,2.5,1.0
18,M,BGD 4,Y,N,Mathematics,N,,1370.0,200608,Off Campus,1,69.0,3.93,2.0,2.0,Bachelors,1187280,81660.0,2.5,1.0
18,M,BGD 1,Y,N,Management,N,,1220.0,200708,Off Campus,1,69.0,,,,Bachelors,326880,-247920.0,2.833333333333333,1.0
18,F,BGD 4,Y,N,Chemistry,N,,,200708,On Campus,1,90.0,3.72,3.0,3.0,Bachelors,1233900,-326880.0,2.1666666666666665,1.0
17,M,BGD 1,Y,N,Political Science,N,,1160.0,200808,Off Campus,1,69.0,3.81,3.0,3.0,Bachelors,1264860,-347580.0,2.5,1.0
18,F,BGD 1,Y,N,Theatre Arts,N,,1200.0,200908,On Campus,0,69.0,4.0,2.0,3.0,Bachelors,0,0.0,1.4166666666666665,0.90625
18,F,BGD 4,Y,N,Pre-Business,N,,1040.0,200908,Off Campus,1,69.0,3.92,,,Bachelors,0,0.0,2.8333333333333335,1.0
18,F,BGD 4,Y,N,Psychology,N,23.0,,200908,Off Campus,1,69.0,3.78,2.0,2.0,Bachelors,1316580,267660.0,2.5,1.0
18,F,BGD 6,Y,N,Biology,N,,1000.0,201008,On Campus,1,59.0,3.3,2.0,,Bachelors,0,0.0,2.5,1.0
18,F,BGD 1,Y,N,Music Performance,N,,1150.0,201008,On Campus,1,150.0,3.43,3.0,3.0,Bachelors,0,0.0,1.5,1.0
17,F,BGD 3,Y,N,Health Science,N,23.0,1070.0,201008,On Campus,1,138.0,3.27,3.0,3.0,Bachelors,0,0.0,3.166666666666667,0.90625
18,M,BGD 1,Y,N,Undeclared,N,,,200708,Off Campus,1,138.0,3.28,3.0,3.0,Bachelors,1233900,-326880.0,1.8333333333333333,1.0
18,M,BGD 1,Y,N,Undeclared,N,,,200908,Off Campus,1,69.0,3.31,2.0,2.0,Bachelors,1316580,381780.0,1.8333333333333335,0.8461538461538461
18,F,BGD 1,Y,N,Political Science,N,,970.0,200508,Off Campus,1,69.0,3.73,3.0,,Bachelors,0,0.0,2.5,1.0
18,F,BGD 1,N,N,Music Performance,N,,1060.0,201008,On Campus,1,150.0,3.56,3.0,3.0,Bachelors,0,0.0,1.8333333333333335,1.0
18,M,BGD 1,Y,N,Psychology,N,,1210.0,200608,On Campus,1,150.0,3.54,2.0,2.0,Bachelors,1160520,410580.0,1.8333333333333335,0.9
18,F,BGD 1,Y,N,Early Childhood Education,N,,990.0,200808,On Campus,1,138.0,3.93,2.0,2.0,Bachelors,0,0.0,2.75,1.0
18,F,BGD 1,Y,N,Early Childhood Education,N,20.0,,200508,On Campus,0,138.0,3.85,3.0,3.0,Bachelors,0,0.0,2.166666666666667,1.0
18,F,BGD 3,Y,N,Chemistry,Chemistry,,,200608,On Campus,1,69.0,3.84,4.0,3.0,Bachelors,224640,0.0,3.1666666666666665,0.9705882352941176
18,M,BGD 1,Y,N,Psychology,N,,,200508,On Campus,1,69.0,3.19,2.0,2.0,Bachelors,0,0.0,1.5,0.74375
18,F,BGD 1,Y,N,Undeclared,N,,1100.0,200808,Off Campus,0,69.0,3.5,2.0,2.0,Bachelors,1346640,692700.0,1.6666666666666665,1.0
17,F,BGD 3,N,N,Criminal Justice,N,,500.0,200508,Off Campus,1,0.0,3.35,4.0,3.0,Bachelors,0,0.0,2.4166666666666665,0.96875
18,F,BGD 1,Y,N,Biology,N,,1120.0,200508,Off Campus,1,69.0,3.68,3.0,3.0,Bachelors,1459020,883020.0,2.6666666666666665,0.8823529411764706
18,F,BGD 1,Y,N,Nursing,N,,1100.0,200808,On Campus,1,138.0,2.92,3.0,2.0,Bachelors,1306020,-347580.0,2.333333333333333,1.0
18,F,BGD 1,Y,N,Nursing,N,,,200808,On Campus,1,778.0,2.93,3.0,3.0,Bachelors,1306020,244140.0,1.6666666666666665,0.8571428571428572
18,F,BGD 1,Y,N,Pre-Nursing,N,,560.0,200908,On Campus,1,235.0,3.16,2.0,2.0,Bachelors,1418100,436608.60000000003,2.666666666666667,0.8928571428571428
18,M,BGD 1,Y,N,Biology,N,21.0,1030.0,200508,On Campus,0,138.0,3.94,2.0,3.0,Bachelors,1146420,456480.0,2.666666666666667,1.0
18,F,BGD 1,Y,N,Biology,N,,1280.0,200608,On Campus,1,69.0,,2.0,2.0,Bachelors,0,0.0,1.75,0.9285714285714286
18,F,BGD 3,Y,N,Biology,N,18.0,500.0,200708,Off Campus,1,0.0,3.77,4.0,2.0,Bachelors,0,0.0,2.0,1.0
18,M,BGD 1,Y,N,General Business,N,,600.0,200508,Off Campus,1,69.0,2.73,2.0,2.0,Bachelors,0,0.0,1.6666666666666665,1.0
18,F,BGD 1,Y,N,General Business,N,,1050.0,200808,On Campus,1,90.0,3.33,3.0,3.0,Bachelors,1306020,215160.0,1.6666666666666665,0.8571428571428572
18,M,BGD 1,Y,N,Undeclared,N,21.0,930.0,200908,Off Campus,1,69.0,3.06,2.0,2.0,Bachelors,1324500,-417420.0,2.333333333333333,1.0
17,F,BGD 4,Y,N,Early Childhood Education,N,,1090.0,200508,On Campus,1,150.0,3.14,,,Bachelors,336960,-288180.0,1.75,0.9
18,F,BGD 1,N,N,Pre-Engineering/RETP,N,,,200808,On Campus,0,513.0,3.75,3.0,3.0,Bachelors,0,0.0,2.0,0.96875
18,M,BGD 2,N,N,Criminal Justice,N,,1140.0,201008,On Campus,1,0.0,3.61,2.0,2.0,Bachelors,0,0.0,2.6666666666666665,0.9473684210526316
18,F,BGD 4,Y,N,Criminal Justice,N,,990.0,200508,On Campus,1,235.0,3.92,2.0,3.0,Bachelors,1146420,205140.0,2.4166666666666665,1.0
18,F,BGD 1,Y,N,Undeclared,N,,1310.0,200508,Off Campus,1,0.0,3.13,4.0,1.0,Bachelors,1151640,455040.0,2.583333333333333,1.0
18,F,BGD 3,Y,N,Psychology,N,20.0,920.0,200708,On Campus,1,90.0,3.67,2.0,2.0,Bachelors,1245480,286980.0,2.0,1.0
18,M,BGD 1,Y,N,Biology,N,22.0,450.0,200808,Off Campus,1,0.0,3.68,2.0,2.0,Bachelors,0,0.0,2.0833333333333335,1.0
18,M,BGD 3,Y,N,Management Information Systems,N,,,200508,Off Campus,1,0.0,3.33,3.0,2.0,Bachelors,0,0.0,1.75,1.0
18,M,BGD 1,Y,N,Nursing,N,,980.0,200708,Off Campus,1,69.0,2.81,3.0,,Bachelors,0,0.0,1.4166666666666665,1.0
18,F,BGD 1,Y,N,Psychology,N,,1000.0,200808,On Campus,1,90.0,3.13,2.0,2.0,Bachelors,0,0.0,1.5833333333333333,1.0
18,F,BGD 1,Y,N,Undeclared,N,25.0,1000.0,200708,Off Campus,1,69.0,3.74,2.0,2.0,Bachelors,0,0.0,1.6666666666666665,1.0
18,F,BGD 1,Y,N,Music Education,N,23.0,,200808,Off Campus,1,215.0,3.87,3.0,3.0,Bachelors,1296900,-347580.0,1.0,1.0
18,M,BGD 1,N,N,Criminal Justice,N,,1200.0,200708,Off Campus,0,0.0,3.73,,,Bachelors,326880,-356880.0,1.5,1.0
18,M,BGD 1,Y,N,Geology,N,26.0,1150.0,200708,On Campus,1,150.0,3.5,3.0,3.0,Bachelors,1233900,-326880.0,1.9166666666666665,1.0
18,F,BGD 1,Y,N,Biology,N,,,200708,On Campus,0,150.0,2.64,4.0,3.0,Bachelors,0,0.0,1.5833333333333333,1.0
18,M,BGD 1,Y,N,Nursing,N,,890.0,200608,On Campus,0,69.0,3.0,3.0,3.0,Bachelors,0,0.0,1.6666666666666665,0.8666666666666667
18,F,BGD 1,Y,N,Pre-Nursing,N,,970.0,200808,Off Campus,0,69.0,3.3,3.0,2.0,Bachelors,0,0.0,2.25,0.8666666666666667
18,M,BGD 4,Y,N,Joint Enrollment - Accel,N,,580.0,200908,Off Campus,1,69.0,,3.0,3.0,Bachelors,0,0.0,2.0,1.0
18,F,BGD 3,Y,N,Biology,N,,1030.0,200708,On Campus,1,91.0,3.08,2.0,2.0,Bachelors,0,0.0,1.5,0.68125
17,F,BGD 1,Y,N,Pre-Business,N,,1060.0,201008,On Campus,1,69.0,3.14,2.0,2.0,Bachelors,0,0.0,1.9166666666666665,1.0
18,F,BGD 4,Y,N,Psychology,N,,,200508,Off Campus,1,69.0,3.53,2.0,3.0,Bachelors,0,0.0,1.8333333333333335,1.0
18,F,BGD 1,N,N,Undeclared,N,21.0,,200908,Off Campus,1,0.0,3.92,2.0,3.0,Bachelors,949560,232980.0,1.9166666666666665,1.0
18,F,BGD 1,Y,N,Undeclared,N,,1140.0,200808,Off Campus,1,69.0,3.75,,,Bachelors,0,0.0,1.8333333333333335,0.8461538461538461
18,M,BGD 1,Y,N,Pre-Engineering/RETP,N,,1100.0,200808,Off Campus,0,138.0,3.09,2.0,2.0,Bachelors,1306020,442440.0,1.5,1.0
18,F,BGD 1,Y,N,Biology,N,,1040.0,201008,On Campus,0,59.0,4.0,3.0,2.0,Bachelors,0,0.0,1.8333333333333335,0.8846153846153846
17,F,BGD 1,Y,N,Undeclared,N,,1320.0,201008,Off Campus,1,69.0,3.86,2.0,2.0,Bachelors,0,0.0,1.4166666666666665,0.8846153846153846
18,F,BGD 1,Y,N,Psychology,N,,1110.0,201008,On Campus,0,69.0,3.0,3.0,3.0,Bachelors,0,0.0,1.3333333333333333,0.7333333333333334
18,F,BGD 1,Y,N,Biology,N,,1010.0,200708,On Campus,1,150.0,3.58,2.0,2.0,Bachelors,0,0.0,1.75,0.9
18,F,BGD 1,Y,N,Pre-Business,N,18.0,960.0,200908,On Campus,1,69.0,3.35,3.0,3.0,Bachelors,1418100,316500.0,0.9166666666666666,0.6071428571428572
18,F,BGD 1,Y,N,Biology,N,,1090.0,200708,Off Campus,1,90.0,4.0,3.0,2.0,Bachelors,1189920,-356880.0,2.0,0.90625
18,F,BGD 1,Y,N,Music Education,N,,,200708,Off Campus,1,150.0,3.4,,,Bachelors,326880,-326880.0,1.0,1.0
18,F,BGD 1,N,N,Music Performance,N,26.0,,200808,Off Campus,0,310.0,3.86,3.0,3.0,Bachelors,945840,325800.0,1.3333333333333333,1.0
18,F,BGD 1,Y,N,Theatre Arts,N,,1250.0,201008,On Campus,1,246.0,3.65,3.0,3.0,Bachelors,0,0.0,1.0,1.0
18,M,BGD 1,Y,N,Music Performance,N,,1210.0,200708,Off Campus,1,138.0,,3.0,3.0,Bachelors,1245480,-57780.0,1.0,1.0
18,F,BGD 1,Y,N,Early Childhood Education,N,26.0,,200808,Off Campus,1,69.0,3.4,,,Bachelors,0,0.0,1.6666666666666665,0.8461538461538461
18,F,BGD 1,Y,N,English Language/Literature,N,,1030.0,200908,Off Campus,1,69.0,3.33,3.0,2.0,Bachelors,1316580,282900.0,1.0,0.8333333333333333
18,M,BGD 1,Y,N,Theatre Education,N,,,200808,Off Campus,1,215.0,3.92,3.0,3.0,Bachelors,0,0.0,1.3333333333333333,1.0
17,F,BGD 1,Y,N,Art,N,,1250.0,201008,Off Campus,1,69.0,3.9,3.0,3.0,Bachelors,0,0.0,1.0,1.0
18,M,BGD 1,Y,N,Undeclared,N,30.0,1420.0,200608,Off Campus,1,69.0,4.0,2.0,3.0,Bachelors,1187280,-449160.0,1.3333333333333333,1.0
18,M,BGD 1,Y,N,Chemistry,N,32.0,1400.0,201008,Off Campus,1,69.0,4.0,3.0,3.0,Bachelors,0,0.0,1.3333333333333333,1.0
18,M,BGD 1,Y,N,Theatre Arts,N,,1190.0,200508,On Campus,1,150.0,3.79,2.0,2.0,Bachelors,0,0.0,0.9166666666666666,1.0
18,F,BGD 1,Y,N,English Language/Literature,N,,1020.0,200608,Off Campus,1,0.0,3.07,3.0,3.0,Bachelors,0,0.0,1.1666666666666667,0.8571428571428572
18,F,BGD 1,Y,N,Music Education,N,,1120.0,200708,Off Campus,1,150.0,3.47,,,Bachelors,326880,-326880.0,0.8333333333333333,1.0
18,F,BGD 1,Y,N,Art Education,N,,1070.0,200508,Off Campus,1,69.0,3.8,2.0,3.0,Bachelors,1151640,409740.0,2.583333333333333,1.0
18,F,BGD 1,Y,N,Undeclared,N,,1150.0,200708,Off Campus,1,69.0,3.8,3.0,2.0,Bachelors,0,0.0,2.9166666666666665,1.0
19,F,BGD 1,Y,N,Early Childhood Education,N,,520.0,201008,Off Campus,1,69.0,3.93,3.0,3.0,Bachelors,0,0.0,3.25,1.0
18,F,BGD 1,Y,N,Nursing,N,,530.0,200708,Off Campus,1,69.0,3.81,2.0,2.0,Bachelors,0,0.0,2.25,1.0
18,F,BGD 1,Y,N,Mathematics and Secondary Ed,N,,1360.0,200708,Off Campus,1,69.0,3.85,,,Bachelors,0,0.0,2.9166666666666665,1.0
18,F,BGD 1,Y,N,History,N,,1130.0,200808,Off Campus,0,69.0,3.8,3.0,,Bachelors,1255740,-195120.0,2.25,1.0
18,F,BGD 1,N,N,Pre-Nursing,N,26.0,,201008,Off Campus,0,722.0,3.96,2.0,3.0,Bachelors,0,0.0,2.5833333333333335,1.0
17,F,BGD 3,Y,N,Theatre Arts,N,,1180.0,201008,On Campus,1,150.0,3.72,2.0,3.0,Bachelors,0,0.0,1.9166666666666665,1.0
18,F,BGD 3,Y,N,Finance,N,24.0,,200808,On Campus,1,59.0,3.07,3.0,3.0,Bachelors,0,0.0,1.25,1.0
18,M,BGD 1,Y,N,Criminal Justice,N,,1250.0,201008,Off Campus,1,69.0,3.4,3.0,3.0,Bachelors,0,0.0,3.25,0.9411764705882353
18,F,BGD 3,Y,N,Nursing,N,,650.0,200608,Off Campus,1,0.0,3.38,2.0,2.0,Bachelors,0,0.0,2.25,1.0
17,F,BGD 1,Y,N,Nursing,Psychology,19.0,940.0,200608,On Campus,1,69.0,3.43,1.0,2.0,Bachelors,1176420,421500.0,2.5833333333333335,1.0
18,M,BGD 1,N,N,Pre-Nursing,N,,990.0,200908,Off Campus,1,0.0,2.51,2.0,3.0,Bachelors,0,0.0,2.9166666666666665,1.0
18,F,BGD 3,Y,N,Pre-Nursing,N,,,201008,Off Campus,1,0.0,3.7,2.0,3.0,Bachelors,0,0.0,2.25,1.0
18,M,BGD 1,Y,N,Joint Enrollment - Accel,N,,1190.0,200808,On Campus,1,69.0,3.53,3.0,3.0,Bachelors,0,0.0,2.25,1.0
19,M,BGD 1,Y,N,Joint Enrollment - Accel,N,,1130.0,200808,Off Campus,1,69.0,3.28,2.0,2.0,Bachelors,0,0.0,1.9166666666666665,0.8571428571428572
18,F,BGD 1,Y,N,Engineering Studies,N,26.0,1250.0,200908,On Campus,1,150.0,3.69,3.0,3.0,Bachelors,0,0.0,2.9166666666666665,1.0
18,F,BGD 1,Y,N,Biology,N,,1070.0,200908,On Campus,1,137.0,3.93,2.0,3.0,Bachelors,1418100,256920.0,1.9166666666666665,0.8666666666666667
18,M,BGD 1,Y,N,Pre-Nursing,N,,1120.0,200908,Off Campus,1,69.0,4.0,2.0,3.0,Bachelors,1324500,214380.0,2.916666666666667,1.0
18,F,BGD 1,Y,N,Art,N,,630.0,200508,On Campus,1,69.0,3.68,3.0,3.0,Bachelors,1146420,-288180.0,2.25,1.0
18,F,BGD 1,Y,N,Management,N,20.0,890.0,200508,On Campus,1,150.0,3.1,3.0,2.0,Bachelors,0,0.0,2.25,1.0
17,M,BGD 1,Y,N,Undeclared,N,,1340.0,200608,Off Campus,1,138.0,3.16,2.0,2.0,Bachelors,1176420,-299160.0,1.5833333333333333,1.0
18,F,BGD 3,Y,N,Biology,N,,620.0,200608,Off Campus,1,0.0,4.0,4.0,2.0,Bachelors,1489080,946920.0,1.9166666666666665,1.0
18,F,BGD 1,Y,N,Early Childhood Education,N,20.0,1020.0,200608,Off Campus,1,69.0,4.0,3.0,3.0,Bachelors,1504980,354840.0,2.9166666666666665,1.0
18,F,BGD 3,Y,N,Health Science,N,,1040.0,200808,Off Campus,1,0.0,3.56,2.0,2.0,Bachelors,1346640,670200.0,1.5833333333333335,1.0
18,F,BGD 1,Y,N,Undeclared,N,,,200908,On Campus,0,69.0,3.3,3.0,,Bachelors,1418100,-417420.0,1.9166666666666665,0.90625
18,F,BGD 1,Y,N,Exercise Science,N,,1030.0,200908,Off Campus,1,69.0,3.8,2.0,2.0,Bachelors,1417380,61920.0,2.9166666666666665,1.0
18,F,BGD 1,Y,N,Music Performance,N,,1150.0,200908,On Campus,1,235.0,3.64,3.0,2.0,Bachelors,1418100,-462420.0,2.25,1.0
18,F,BGD 1,Y,N,Undeclared,N,,1120.0,201008,Off Campus,1,69.0,4.0,3.0,2.0,Bachelors,0,0.0,1.9166666666666665,0.8461538461538461
18,F,BGD 3,Y,N,Joint Enrollment - Accel,N,,1020.0,201008,Off Campus,1,0.0,3.5,3.0,2.0,Bachelors,269100,-231720.0,2.25,1.0
18,M,BGD 1,Y,N,Computer Science - Systems,N,,1060.0,200708,Off Campus,1,69.0,3.6,2.0,2.0,Bachelors,1201500,324960.0,2.583333333333333,1.0
17,M,BGD 1,Y,N,Applied Computer Science,N,,1250.0,200708,Off Campus,1,69.0,4.0,3.0,3.0,Bachelors,1189920,556080.0,1.9166666666666665,1.0
18,M,BGD 1,N,N,Computer Science - Systems,N,28.0,,200808,Off Campus,1,0.0,4.0,,,Bachelors,0,0.0,1.9166666666666665,0.9379699248120301
18,M,BGD 1,Y,N,Political Science,N,,1010.0,200908,On Campus,1,150.0,3.54,2.0,2.0,Bachelors,0,0.0,1.9166666666666665,0.875
18,F,BGD 1,Y,N,Music,N,,1250.0,200708,Off Campus,0,138.0,3.97,2.0,3.0,Bachelors,0,0.0,1.5833333333333333,1.0
18,F,BGD 1,Y,N,General Business,N,,1030.0,200808,Off Campus,0,69.0,3.53,2.0,2.0,Bachelors,1306020,292860.0,2.25,1.0
21,F,BGD 3,N,N,Biology,Theatre Arts,,1140.0,200508,Off Campus,1,0.0,3.2,4.0,2.0,Bachelors,1466460,73380.0,1.9166666666666665,0.9372549019607843
17,F,BGD 2,Y,N,Early Childhood Education,N,24.0,1150.0,200608,Off Campus,1,69.0,4.0,,,Bachelors,0,0.0,2.583333333333333,1.0
18,F,BGD 6,N,N,Biology,N,,1160.0,200708,Off Campus,1,572.0,3.85,3.0,,Bachelors,902760,230160.0,1.9166666666666665,1.0
18,F,BGD 1,Y,N,Theatre Arts,N,28.0,1270.0,200708,Off Campus,1,222.0,3.67,3.0,3.0,Bachelors,0,0.0,1.25,1.0
18,F,BGD 1,Y,N,Psychology,N,,1150.0,200708,Off Campus,1,69.0,4.0,3.0,3.0,Bachelors,1189920,588660.0,1.5833333333333335,1.0
18,F,BGD 1,Y,N,Art,N,,1070.0,200808,Off Campus,0,69.0,3.72,3.0,3.0,Bachelors,1264860,393900.0,1.25,1.0
18,F,BGD 1,Y,N,Biology,N,,560.0,200808,Off Campus,1,69.0,4.0,2.0,2.0,Bachelors,0,0.0,2.25,1.0
19,M,BGD 1,Y,N,Theatre Arts,N,,1250.0,200808,Off Campus,1,138.0,3.96,2.0,3.0,Bachelors,0,0.0,1.25,1.0
18,F,BGD 1,Y,N,Exercise Science,N,,1100.0,200908,On Campus,1,69.0,4.0,3.0,3.0,Bachelors,1418100,-173280.0,2.583333333333333,1.0
